gender,height
Male,67.19815896
Male,70.71675037
Male,69.18482947
Male,73.4461872
Male,71.6499171
Male,69.94498603
Male,74.6976372
Male,67.8676652
Male,71.69086893
Male,72.20088736
Male,68.09887366
Male,66.57488673
Male,70.19076916
Male,76.45657808
Male,66.14169711
Male,65.92474109
Male,71.84804499
Male,69.11765738
Male,73.35843664
Male,69.05262823
Male,71.86584525
Male,71.85748745
Male,60.79888561
Male,69.04386662
Male,68.30888615
Male,70.99273457
Male,71.94240892
Male,69.94155395
Male,71.91211901
Male,71.00788826
Male,72.28192835
Male,66.27613841
Male,68.24844296
Male,72.36749214
Male,67.49557515
Male,70.75219758
Male,71.66855705
Male,71.52296431
Male,66.07995899
Male,70.47416139
Male,70.95044123
Male,66.62843544
Male,65.26460446
Male,69.72520733
Male,71.85372209
Male,66.96893592
Male,69.23076764
Male,65.25367085
Male,72.69525855
Male,72.81390651
Male,66.57751567
Male,62.58697166
Male,67.76782003
Male,68.48270751
Male,67.72801739
Male,76.61754594
Male,73.57529577
Male,67.65084421
Male,69.75483418
Male,65.71059987
Male,68.76890241
Male,70.69889553
Male,69.20806784
Male,74.63382727
Male,70.35461686
Male,68.11567166
Male,71.0961131
Male,69.98313746
Male,65.27156257
Male,67.68008391
Male,74.06743152
Male,68.75899269
Male,69.25237481
Male,68.80593452
Male,67.74549287
Male,71.47138723
Male,70.65523058
Male,68.36897984
Male,71.46975833
Male,69.37803726
Male,74.45849777
Male,72.27855615
Male,73.07418054
Male,68.10921459
Male,67.42796158
Male,70.82143149
Male,67.24069882
Male,71.22362744
Male,65.79604992
Male,64.52084746
Male,67.47703124
Male,71.35662808
Male,68.17630646
Male,67.47309881
Male,65.65692057
Male,67.70035802
Male,62.20882862
Male,67.44508051
Male,69.57909023
Male,69.92624123
Male,68.8610815
Male,70.94349959
Male,71.57472336
Male,66.50289891
Male,69.01116064
Male,68.06849494
Male,70.41995611
Male,71.22182822
Male,70.18570099
Male,66.48159749
Male,70.38920071
Male,68.84630982
Male,69.56662234
Male,69.21387398
Male,71.67843022
Male,68.50781491
Male,70.05933098
Male,70.90374445
Male,67.11436084
Male,67.6284844
Male,70.98741332
Male,66.87851578
Male,68.47745653
Male,66.26705648
Male,65.77401201
Male,64.4613459
Male,65.85496276
Male,69.9027564
Male,69.1344005
Male,70.48162382
Male,73.50736001
Male,72.31477541
Male,73.74875102
Male,73.54118433
Male,63.09448322
Male,72.26708683
Male,71.11908757
Male,72.0057094
Male,66.70347964
Male,63.57141145
Male,70.69801207
Male,75.68280791
Male,68.16214653
Male,70.225252
Male,71.56525646
Male,71.6576596
Male,74.67043476
Male,66.80502561
Male,68.02456916
Male,68.21314448
Male,72.05959136
Male,66.70498045
Male,65.09963565
Male,68.22761459
Male,70.27758963
Male,68.99299407
Male,72.81763633
Male,70.48328834
Male,69.26513962
Male,66.1180621
Male,60.96672328
Male,66.08290844
Male,69.33829795
Male,70.79634524
Male,64.84152823
Male,66.91489408
Male,71.19658688
Male,67.66042305
Male,68.49613344
Male,67.14018598
Male,68.03117231
Male,71.03061695
Male,65.62492094
Male,68.67903487
Male,72.26420577
Male,69.80727521
Male,66.39812838
Male,67.59016823
Male,71.08909566
Male,65.81997755
Male,68.56085411
Male,69.71864181
Male,72.05520702
Male,67.65252997
Male,69.76287854
Male,66.91633531
Male,71.69388059
Male,69.0340651
Male,68.63976982
Male,68.2112871
Male,67.45627183
Male,68.16423277
Male,70.94683597
Male,70.68624745
Male,70.96758546
Male,74.60466805
Male,64.9485459
Male,67.39264099
Male,70.67451735
Male,71.70357731
Male,70.67820774
Male,70.47367765
Male,68.42358649
Male,70.41808724
Male,71.67636717
Male,67.90442161
Male,63.00618017
Male,66.80071892
Male,66.01759167
Male,64.90984533
Male,68.50326101
Male,70.02471448
Male,64.54897202
Male,72.46152792
Male,69.96391207
Male,69.31943753
Male,69.5732598
Male,69.67436795
Male,69.22921912
Male,64.44838768
Male,67.45120933
Male,73.49486112
Male,70.96856341
Male,74.69552272
Male,68.18809667
Male,69.85602232
Male,67.197511
Male,67.8417924
Male,70.87698711
Male,71.24311166
Male,74.46298656
Male,69.55326838
Male,70.60702552
Male,67.94562981
Male,72.18599228
Male,68.07265309
Male,68.64032508
Male,68.82921624
Male,68.02018827
Male,73.63143058
Male,67.35327101
Male,73.8418844
Male,66.35812083
Male,72.17355644
Male,71.40851816
Male,70.66886319
Male,65.83816921
Male,71.76579929
Male,70.86876641
Male,69.84381304
Male,70.40874857
Male,70.82560268
Male,66.67560706
Male,65.98696793
Male,68.52705806
Male,68.31206374
Male,68.26284966
Male,66.47556185
Male,64.36248027
Male,68.77133617
Male,72.43374602
Male,70.95200887
Male,72.50942559
Male,70.38183211
Male,72.33756922
Male,72.05664499
Male,70.03711499
Male,69.24254056
Male,64.36945333
Male,69.49493766
Male,64.60809855
Male,71.41147486
Male,68.75379072
Male,67.51751984
Male,69.44033828
Male,66.53435218
Male,68.08994144
Male,68.01907816
Male,66.17479389
Male,70.80440883
Male,68.21250769
Male,70.69384087
Male,71.89704464
Male,71.27946177
Male,65.09903528
Male,66.48892899
Male,72.0219746
Male,68.36301257
Male,69.9221434
Male,73.18775885
Male,68.64407033
Male,69.80036002
Male,65.42070794
Male,68.78657402
Male,66.274408
Male,72.38756904
Male,68.03961633
Male,71.76036373
Male,70.92014453
Male,72.69562419
Male,71.08385997
Male,70.09134432
Male,71.61388605
Male,75.98117435
Male,71.29965637
Male,66.9168323
Male,71.11362477
Male,70.59838073
Male,68.50818615
Male,63.84472157
Male,68.81943046
Male,67.09741797
Male,66.32659676
Male,70.02605946
Male,65.64191854
Male,67.2317042
Male,71.29393137
Male,69.46082632
Male,68.89701917
Male,69.61776378
Male,69.13768335
Male,68.61211617
Male,64.82115564
Male,66.944999
Male,68.93958288
Male,64.03168839
Male,66.93307845
Male,69.74866358
Male,71.09427331
Male,73.04959537
Male,74.34901306
Male,70.18487721
Male,71.52691556
Male,68.87912739
Male,67.6758559
Male,71.70111636
Male,68.79205081
Male,66.6869927
Male,73.0584631
Male,73.54269461
Male,71.82777662
Male,76.47287987
Male,70.93325026
Male,72.43950075
Male,72.09919305
Male,68.22696925
Male,67.76009464
Male,61.76450938
Male,68.69498934
Male,71.4777451
Male,71.65292552
Male,71.75147642
Male,72.16236709
Male,70.44802027
Male,68.25704702
Male,66.80278237
Male,67.45286184
Male,69.78150595
Male,67.44822369
Male,65.69282981
Male,61.79532636
Male,73.60836469
Male,64.18148293
Male,69.32485803
Male,70.40472368
Male,63.05530147
Male,67.70487821
Male,77.44661995
Male,69.67461416
Male,71.17481376
Male,67.97335037
Male,68.96188761
Male,74.8609076
Male,65.73577387
Male,67.44504068
Male,65.92282216
Male,67.66159283
Male,69.68548314
Male,71.32147602
Male,71.35821063
Male,65.28274066
Male,71.54249121
Male,67.06412395
Male,63.9016449
Male,71.16515427
Male,68.29955581
Male,68.79287754
Male,59.98186507
Male,68.36201272
Male,68.25856986
Male,75.00994433
Male,68.44619221
Male,64.98549836
Male,70.7152956
Male,74.43050131
Male,62.27340148
Male,66.90478234
Male,70.18999922
Male,71.077766
Male,76.11667468
Male,71.27670183
Male,69.34236641
Male,68.04679597
Male,69.29593206
Male,73.49120494
Male,66.32096748
Male,71.87325229
Male,67.30657484
Male,68.87855263
Male,70.78669502
Male,69.98440497
Male,67.65910955
Male,69.16246988
Male,69.21363249
Male,68.00062599
Male,66.36163569
Male,67.67141355
Male,67.78453796
Male,66.86303976
Male,70.86686943
Male,72.24472362
Male,67.60605862
Male,69.698448
Male,68.06434894
Male,63.11825358
Male,70.50545687
Male,74.2979207
Male,66.51858876
Male,70.46566325
Male,67.65327039
Male,68.32437947
Male,75.53321134
Male,65.4782668
Male,71.36589596
Male,72.17513685
Male,67.41824071
Male,63.70326374
Male,72.08989925
Male,65.51362316
Male,64.01117262
Male,66.65949285
Male,72.61046888
Male,67.00648013
Male,69.66711517
Male,65.0785235
Male,69.21820494
Male,67.24770259
Male,70.21494716
Male,67.17035935
Male,69.43764789
Male,70.69342426
Male,65.05718061
Male,68.37178369
Male,66.41641417
Male,71.11617663
Male,70.43386716
Male,67.75177607
Male,68.82198029
Male,72.6644055
Male,78.99874235
Male,67.17597236
Male,66.73559172
Male,67.04611688
Male,74.01300646
Male,65.19475139
Male,67.52710166
Male,67.7692942
Male,69.36005929
Male,69.43562471
Male,64.98108569
Male,68.03773355
Male,72.36522872
Male,70.13360612
Male,67.99520031
Male,67.04058976
Male,73.16407985
Male,70.57511154
Male,69.15777785
Male,73.98669002
Male,69.44639071
Male,69.47030447
Male,71.53180202
Male,72.28439692
Male,67.775743
Male,67.7998001
Male,71.03559542
Male,68.395164
Male,68.77498649
Male,71.23403578
Male,67.44841735
Male,66.85671744
Male,66.18398071
Male,66.87490671
Male,68.59102121
Male,63.97866126
Male,66.48310643
Male,65.8693715
Male,69.21277722
Male,73.52231093
Male,65.19886332
Male,70.3362271
Male,69.76430086
Male,70.68039627
Male,67.91864565
Male,71.88350042
Male,71.12736087
Male,67.07793117
Male,68.02337428
Male,67.96813278
Male,66.87778335
Male,70.38808605
Male,73.56704626
Male,65.80655692
Male,70.56496693
Male,68.08592074
Male,77.4655691
Male,72.39351243
Male,65.43804252
Male,65.9085274
Male,75.62403135
Male,69.64340765
Male,69.7297502
Male,69.01064169
Male,69.01021935
Male,68.69817522
Male,70.41445819
Male,67.88884253
Male,71.5224187
Male,67.83993094
Male,70.29338742
Male,70.82738258
Male,69.15689413
Male,74.14785747
Male,69.39489622
Male,72.59766295
Male,69.32960288
Male,64.25974739
Male,62.41843392
Male,66.22909563
Male,64.23730294
Male,72.08529953
Male,70.24836011
Male,65.8281958
Male,75.20902198
Male,73.4628048
Male,66.62894612
Male,67.16447304
Male,67.99021188
Male,64.124767
Male,70.17695539
Male,69.52256705
Male,71.60881943
Male,68.27775927
Male,74.56460108
Male,72.63310674
Male,73.00609716
Male,71.96054792
Male,69.2844188
Male,67.36206427
Male,67.28544641
Male,70.09411691
Male,64.33679259
Male,69.86888284
Male,63.99289908
Male,66.69311562
Male,72.43516123
Male,69.67652822
Male,67.64198904
Male,68.41486506
Male,72.0893613
Male,70.2450922
Male,71.37001282
Male,71.10345526
Male,69.37565771
Male,70.13694723
Male,67.28152686
Male,70.74308255
Male,66.36754046
Male,67.22592983
Male,68.26964759
Male,68.17049466
Male,67.6727949
Male,66.4748368
Male,76.56927352
Male,68.96353445
Male,72.44634816
Male,68.04146071
Male,66.71742172
Male,70.67291067
Male,71.472998
Male,71.58255465
Male,67.42170287
Male,69.53359581
Male,70.76459833
Male,67.60266255
Male,71.2382799
Male,69.58211332
Male,73.36589132
Male,73.49841233
Male,69.40999469
Male,71.78788227
Male,67.59911559
Male,67.67104439
Male,68.59056272
Male,71.35273099
Male,67.93550704
Male,67.43804695
Male,69.99428992
Male,68.51757854
Male,66.69267129
Male,68.48130885
Male,73.98785452
Male,73.33410764
Male,72.56081617
Male,67.67514787
Male,69.93858695
Male,65.32533032
Male,68.16610633
Male,69.26275904
Male,70.03144065
Male,69.02891597
Male,69.14227294
Male,66.7821873
Male,69.45413595
Male,71.45613951
Male,70.35199759
Male,72.0881801
Male,69.25077579
Male,66.70032038
Male,68.07461976
Male,63.41516589
Male,67.42751473
Male,70.50979425
Male,68.66359393
Male,67.12613559
Male,69.51460351
Male,59.93864965
Male,68.02526048
Male,67.62447726
Male,69.66772402
Male,67.3500077
Male,67.24071567
Male,71.37918001
Male,68.70012441
Male,63.39934965
Male,72.21873615
Male,69.93227078
Male,64.48957485
Male,71.58255151
Male,69.71193781
Male,69.96821619
Male,72.25407145
Male,71.79531868
Male,66.96490198
Male,68.26901426
Male,67.03592902
Male,65.74097213
Male,69.12305784
Male,71.16322165
Male,68.20968309
Male,69.47322704
Male,68.14476095
Male,63.45886
Male,67.51135804
Male,65.93735194
Male,71.89374157
Male,64.80414049
Male,71.72961129
Male,65.70453903
Male,72.85807963
Male,70.22277824
Male,65.56280415
Male,67.49701514
Male,64.82117138
Male,69.59877695
Male,67.67198445
Male,71.90659236
Male,66.45203849
Male,68.10600207
Male,65.07790189
Male,73.07197695
Male,66.65652059
Male,66.93341356
Male,69.61299015
Male,69.10449851
Male,65.48267083
Male,64.72162222
Male,69.03049142
Male,62.94895103
Male,68.0034638
Male,67.52510551
Male,65.1939877
Male,69.77066855
Male,74.88030802
Male,67.67265267
Male,70.48962054
Male,64.48539029
Male,74.39745903
Male,65.09406453
Male,71.41075432
Male,71.65152428
Male,67.00407627
Male,69.34647389
Male,68.53658272
Male,72.60769741
Male,68.23588615
Male,71.13669687
Male,68.32366764
Male,70.57332649
Male,69.03077173
Male,68.26658679
Male,71.1706116
Male,70.32469964
Male,62.10864035
Male,69.15511404
Male,64.25738938
Male,69.50932394
Male,73.5846783
Male,73.4053574
Male,66.16646523
Male,71.86027322
Male,68.58655387
Male,66.62273938
Male,70.28873874
Male,70.40231926
Male,73.48729547
Male,64.36013556
Male,67.77808173
Male,71.84327864
Male,68.91629283
Male,68.05540022
Male,63.77036299
Male,66.89123829
Male,68.78387283
Male,67.80360374
Male,63.2731515
Male,67.37831944
Male,64.06295219
Male,74.03459775
Male,71.31765101
Male,70.4094368
Male,69.5600329
Male,62.34671605
Male,71.35320878
Male,70.86880751
Male,63.75414887
Male,66.68582515
Male,67.05480339
Male,72.73859251
Male,63.47241419
Male,71.17058747
Male,64.4645503
Male,66.40871891
Male,67.20410881
Male,71.25353511
Male,66.48826617
Male,71.72349062
Male,67.97996252
Male,67.58112659
Male,68.03509529
Male,64.96377239
Male,68.54172854
Male,67.95083753
Male,76.80634364
Male,65.7634935
Male,70.36539263
Male,68.31251969
Male,69.48924667
Male,71.49614024
Male,61.22682866
Male,70.0240514
Male,75.99336033
Male,65.73996121
Male,67.360824
Male,70.39987429
Male,66.38423193
Male,67.85653908
Male,75.694314
Male,61.46101309
Male,59.38064956
Male,66.39285493
Male,71.09133217
Male,69.57657185
Male,67.28559807
Male,73.62167715
Male,70.45629855
Male,65.1341657
Male,68.36007218
Male,64.84630137
Male,71.15940048
Male,62.81315544
Male,65.60876846
Male,72.96588002
Male,66.04426807
Male,70.34105811
Male,64.93998961
Male,65.87323411
Male,64.61397563
Male,66.98353564
Male,70.01950469
Male,65.1054427
Male,67.25919794
Male,71.98000945
Male,68.49723451
Male,70.94711392
Male,64.68290848
Male,69.08066651
Male,67.04766973
Male,67.1351749
Male,69.74264212
Male,68.89452931
Male,70.25340097
Male,62.30743853
Male,70.46201292
Male,63.71495133
Male,73.45960996
Male,71.64830831
Male,70.14338611
Male,66.64156891
Male,70.75201202
Male,68.15253435
Male,68.95371945
Male,71.12082662
Male,68.84761219
Male,71.33434891
Male,74.34020588
Male,69.32985159
Male,71.10458935
Male,71.50520627
Male,71.57969599
Male,70.34775527
Male,66.40239707
Male,74.51787603
Male,72.2299021
Male,73.10605905
Male,69.5580519
Male,72.6580716
Male,65.70477385
Male,68.01174873
Male,70.18876719
Male,70.83911627
Male,66.07186459
Male,66.55811408
Male,74.52097209
Male,63.73243789
Male,69.89621711
Male,75.85011222
Male,68.38886947
Male,71.00854042
Male,68.26572352
Male,72.39194027
Male,67.16719433
Male,69.37895012
Male,68.46437409
Male,68.43299232
Male,68.98828681
Male,70.61636287
Male,65.03853205
Male,73.02420563
Male,68.72024318
Male,68.92530884
Male,75.14690789
Male,63.15427226
Male,64.49772595
Male,69.16948417
Male,67.11787407
Male,64.57289686
Male,69.98189155
Male,67.29077553
Male,67.57873926
Male,70.03067329
Male,67.28573328
Male,67.71794694
Male,71.25241746
Male,70.98160653
Male,66.79897653
Male,66.38357602
Male,73.5135949
Male,69.37416119
Male,68.72060845
Male,71.5392985
Male,73.0691967
Male,69.50522934
Male,67.26886221
Male,69.01627479
Male,72.88887015
Male,70.71093836
Male,68.96436673
Male,70.47219506
Male,69.00629739
Male,66.44641974
Male,68.87487616
Male,68.42316708
Male,74.24229314
Male,69.06903607
Male,73.40103328
Male,70.27382154
Male,74.34086087
Male,67.70533285
Male,66.45444119
Male,69.0557467
Male,68.03572388
Male,68.76377136
Male,70.89251934
Male,70.86581545
Male,69.22411519
Male,68.43957627
Male,68.25348675
Male,72.22673274
Male,70.8468214
Male,68.78713427
Male,68.87477596
Male,66.7430038
Male,61.67540676
Male,63.33122659
Male,64.9149323
Male,72.96316116
Male,70.07429648
Male,66.01495833
Male,66.68375106
Male,62.40153352
Male,69.58728008
Male,73.08489422
Male,70.64894078
Male,72.37206573
Male,69.26342881
Male,66.20571522
Male,64.60280743
Male,68.3685971
Male,68.89078389
Male,65.05530355
Male,71.53605608
Male,73.05977858
Male,65.33533475
Male,69.79845688
Male,71.89871242
Male,69.89303775
Male,69.26029154
Male,68.57092912
Male,74.15306451
Male,67.50296648
Male,72.79348627
Male,68.90949129
Male,68.72052925
Male,68.31234188
Male,61.0744871
Male,69.57359157
Male,71.16501786
Male,71.76882246
Male,68.16192501
Male,64.89042521
Male,66.47328059
Male,67.17293183
Male,62.56214148
Male,70.04970229
Male,69.32618896
Male,65.60017843
Male,69.0775775
Male,64.87257058
Male,70.70409374
Male,63.74472687
Male,66.10603795
Male,64.56436382
Male,71.99317364
Male,73.07565651
Male,66.03495575
Male,70.80320122
Male,65.20452194
Male,66.24281665
Male,65.99646426
Male,67.51676785
Male,66.30707054
Male,60.26910783
Male,68.69712366
Male,66.73417092
Male,67.27329355
Male,66.56010463
Male,67.51636961
Male,69.14877531
Male,69.41611942
Male,71.61647581
Male,70.31094431
Male,68.39519172
Male,67.77763687
Male,70.48905264
Male,74.7069641
Male,67.11570303
Male,67.6194866
Male,69.07131434
Male,69.45866255
Male,65.51954144
Male,71.46296084
Male,67.42424017
Male,72.44884667
Male,72.08810651
Male,71.33131266
Male,69.27970323
Male,70.76876216
Male,65.40914689
Male,62.78899152
Male,68.27884184
Male,66.10890245
Male,69.05063819
Male,71.21207602
Male,67.59396229
Male,65.40907059
Male,71.27332641
Male,72.43261756
Male,70.85779432
Male,70.17147875
Male,72.12278473
Male,70.04141692
Male,70.24665423
Male,69.44075394
Male,68.44834863
Male,72.68851411
Male,70.17117561
Male,73.43395339
Male,69.89562407
Male,73.18107491
Male,68.41127477
Male,70.11697013
Male,68.5801273
Male,64.57507562
Male,64.91152102
Male,69.65496531
Male,69.58244383
Male,70.03506834
Male,67.17471476
Male,70.66233952
Male,68.00008113
Male,69.13003825
Male,68.05002578
Male,66.7379274
Male,70.4417673
Male,69.39964952
Male,69.94763631
Male,68.74245754
Male,65.21912499
Male,67.50490126
Male,64.84516155
Male,69.10689826
Male,68.9574386
Male,65.55142428
Male,65.75248564
Male,67.56494159
Male,64.82807152
Male,66.18187867
Male,71.17286856
Male,70.48223089
Male,67.97905689
Male,72.30926487
Male,74.81405247
Male,74.01689711
Male,70.23648981
Male,68.52851255
Male,65.38609473
Male,67.29040435
Male,65.89268577
Male,74.11788216
Male,68.48707761
Male,71.45648743
Male,69.24444557
Male,65.49350879
Male,66.81625534
Male,71.79871867
Male,68.07462328
Male,70.21235163
Male,76.84267883
Male,63.72472687
Male,63.22282474
Male,67.17137404
Male,68.94972
Male,70.4157304
Male,70.09857714
Male,68.22485977
Male,65.07178455
Male,64.6264021
Male,68.37453089
Male,65.75939892
Male,71.94848639
Male,66.70567332
Male,68.27902252
Male,72.97521006
Male,68.13127094
Male,68.60241271
Male,65.52163299
Male,71.42909695
Male,74.14110828
Male,65.59991303
Male,73.03580691
Male,71.05995586
Male,65.66112437
Male,69.56923538
Male,75.25945676
Male,71.91091158
Male,73.5416087
Male,65.38962908
Male,67.89477655
Male,67.91967138
Male,66.65876334
Male,73.18176748
Male,70.12788739
Male,72.73178767
Male,68.96722477
Male,69.47507618
Male,62.18292852
Male,68.04853075
Male,65.59430176
Male,70.33021348
Male,72.50441019
Male,71.15471676
Male,68.005429
Male,72.97945059
Male,67.71839337
Male,68.52223104
Male,66.35133111
Male,68.18009307
Male,71.87871688
Male,71.7655592
Male,71.15352385
Male,66.0943193
Male,70.81587986
Male,71.3018407
Male,69.80629069
Male,65.52238918
Male,68.55835352
Male,72.26741402
Male,63.58056583
Male,71.04475607
Male,65.67839007
Male,65.20734666
Male,64.83819361
Male,69.96481063
Male,67.37851835
Male,63.230812
Male,70.3753442
Male,71.60855972
Male,67.08755188
Male,63.9735571
Male,67.57547281
Male,65.19286221
Male,71.78199597
Male,72.10029956
Male,72.37219364
Male,73.09928377
Male,69.91053458
Male,64.56082848
Male,70.34610444
Male,68.53897839
Male,67.78938051
Male,72.6291227
Male,67.19651912
Male,75.94686644
Male,63.95622575
Male,69.01265725
Male,64.96634668
Male,72.05532404
Male,66.97666791
Male,70.28008648
Male,67.19317134
Male,65.90308782
Male,73.69685922
Male,67.97467956
Male,65.62990179
Male,65.82395075
Male,71.71587
Male,73.50426823
Male,64.03231884
Male,68.27990776
Male,74.33873882
Male,69.81151958
Male,71.41794564
Male,73.29150846
Male,72.08703157
Male,63.91454108
Male,72.24732475
Male,70.59702452
Male,70.86561611
Male,71.95838771
Male,68.15370179
Male,68.9295424
Male,66.29919303
Male,65.27353936
Male,68.4840293
Male,65.64153589
Male,68.86875033
Male,68.45942981
Male,69.32130537
Male,70.46431845
Male,72.66524188
Male,69.33966738
Male,68.5689594
Male,71.61782407
Male,68.9039419
Male,72.6645041
Male,71.38031123
Male,70.28116225
Male,70.71040603
Male,68.52125026
Male,61.74065772
Male,68.77246399
Male,73.56863634
Male,66.5597304
Male,70.30977776
Male,72.56422057
Male,73.68980797
Male,68.14164184
Male,68.45706108
Male,73.83892928
Male,66.66789351
Male,74.40065811
Male,67.76651316
Male,64.06949227
Male,66.63511494
Male,69.3803027
Male,70.00198015
Male,74.59473633
Male,68.46138309
Male,69.58169997
Male,67.04770187
Male,71.22342339
Male,67.0735038
Male,73.11969322
Male,66.46344464
Male,67.78633303
Male,70.34949975
Male,71.1257544
Male,72.29758383
Male,68.95533491
Male,67.14350957
Male,69.9667996
Male,68.57268425
Male,68.09296485
Male,75.88543313
Male,71.99164339
Male,68.45675437
Male,72.46702493
Male,67.73714618
Male,70.03482109
Male,72.19290998
Male,69.59294259
Male,71.05091844
Male,70.80955947
Male,68.06191397
Male,73.39098706
Male,75.34158414
Male,72.25270472
Male,66.17587032
Male,61.67848102
Male,71.89221787
Male,62.4768027
Male,67.96640648
Male,69.69340801
Male,62.94868151
Male,71.35947191
Male,67.3323783
Male,67.77967032
Male,69.16140409
Male,68.8632082
Male,67.07585192
Male,67.30338623
Male,67.52463932
Male,68.56837467
Male,71.56651734
Male,73.22911602
Male,69.43986047
Male,71.62309757
Male,65.76851763
Male,72.74454456
Male,67.23126085
Male,70.87782625
Male,69.96281114
Male,65.87234985
Male,70.85919069
Male,71.59492645
Male,70.05099011
Male,67.50006718
Male,65.14868762
Male,69.02297414
Male,70.82191668
Male,70.85934683
Male,68.05445
Male,69.83697663
Male,63.49209925
Male,66.63140176
Male,70.88466566
Male,67.35659794
Male,70.44071308
Male,69.42761166
Male,68.84511687
Male,71.32989784
Male,75.28284701
Male,68.31418833
Male,66.77872373
Male,70.56945509
Male,66.99116742
Male,67.60806653
Male,72.77820977
Male,72.35824904
Male,70.6399789
Male,68.56217931
Male,68.13842635
Male,63.39315884
Male,63.67128785
Male,69.57803008
Male,69.10198331
Male,70.96336883
Male,70.35969056
Male,69.24464038
Male,68.93206938
Male,72.42276135
Male,68.43411936
Male,71.59583216
Male,72.9702825
Male,68.72182448
Male,70.59742018
Male,70.54400785
Male,61.13647544
Male,70.8193038
Male,67.83798573
Male,72.35477176
Male,70.08775314
Male,65.51390658
Male,69.36822131
Male,70.43473903
Male,69.16318774
Male,69.08244535
Male,65.62500563
Male,70.25426107
Male,74.26187679
Male,73.42797007
Male,68.95308194
Male,69.30950273
Male,71.96959796
Male,69.26367868
Male,69.32222398
Male,64.57101734
Male,69.60588259
Male,71.97789626
Male,71.38257685
Male,68.91425443
Male,70.64713915
Male,71.59068401
Male,71.86062465
Male,64.14969589
Male,68.08254615
Male,71.18791145
Male,68.26001881
Male,68.15546647
Male,66.27025725
Male,64.76225938
Male,64.59445871
Male,67.40595053
Male,72.11775736
Male,68.14398254
Male,69.55204142
Male,71.80366854
Male,68.07178728
Male,68.50305566
Male,69.24164203
Male,62.80721218
Male,63.78640194
Male,71.4586641
Male,70.35852191
Male,70.43922148
Male,68.38438688
Male,70.94947253
Male,71.10557757
Male,70.13526573
Male,60.9357397
Male,71.7023898
Male,71.15953593
Male,71.12708285
Male,70.45158502
Male,72.36335432
Male,67.90676328
Male,67.72493598
Male,71.77420598
Male,72.79672984
Male,70.4036733
Male,73.14317771
Male,70.4389286
Male,68.52204945
Male,62.4947331
Male,69.32588186
Male,71.91830192
Male,72.06318034
Male,72.70722408
Male,67.89481224
Male,69.89315067
Male,68.31918688
Male,71.70421757
Male,65.54030251
Male,64.82150387
Male,68.69037325
Male,75.42716052
Male,70.59372691
Male,71.00674868
Male,67.36349029
Male,67.16702152
Male,72.58802109
Male,67.71981426
Male,71.77374399
Male,60.93623604
Male,68.27549144
Male,68.65021796
Male,67.83760801
Male,72.39194804
Male,69.35749107
Male,69.50818174
Male,66.97028641
Male,68.05883702
Male,73.84752958
Male,70.42847374
Male,68.3606064
Male,75.15687858
Male,66.11876309
Male,67.77378647
Male,60.26719012
Male,70.7796703
Male,65.11934931
Male,66.21466375
Male,69.0173776
Male,67.14452992
Male,69.47615015
Male,69.74159588
Male,68.30453594
Male,71.05255895
Male,67.96293514
Male,65.77565831
Male,70.54598058
Male,68.85485671
Male,67.61638297
Male,63.76404949
Male,69.71713796
Male,69.55905319
Male,70.00897326
Male,68.1110971
Male,72.09346812
Male,73.07534485
Male,73.9036702
Male,67.00355583
Male,65.73888272
Male,63.86155376
Male,67.78265811
Male,68.03290834
Male,66.52826617
Male,69.35797636
Male,65.87693778
Male,68.35987406
Male,75.53722116
Male,67.80204383
Male,67.86431223
Male,66.49982259
Male,64.95081171
Male,69.35342667
Male,67.94278509
Male,67.44865627
Male,69.63973762
Male,72.44521272
Male,67.45989887
Male,69.94810278
Male,71.67929496
Male,64.98809012
Male,60.21701856
Male,71.41433682
Male,68.9146226
Male,73.60910652
Male,68.6895151
Male,74.31989027
Male,67.35201875
Male,68.36285847
Male,69.68364342
Male,68.84301209
Male,66.55028818
Male,68.99207862
Male,67.3185455
Male,64.96117997
Male,71.36359491
Male,68.74838823
Male,69.91509254
Male,73.97251066
Male,69.06808803
Male,68.74698552
Male,67.97172099
Male,65.80601499
Male,64.57971744
Male,70.46230271
Male,71.33055367
Male,70.96852756
Male,65.23963503
Male,69.50122288
Male,70.19241426
Male,68.4994407
Male,69.19182443
Male,70.56336105
Male,69.4264827
Male,69.77787507
Male,67.47116994
Male,64.43456675
Male,66.90026045
Male,70.15002037
Male,66.68703847
Male,61.61112054
Male,68.16331517
Male,69.219568
Male,70.06592968
Male,69.88345085
Male,69.03382367
Male,70.71743938
Male,69.08270299
Male,68.41336612
Male,70.10224621
Male,72.19723016
Male,71.63697357
Male,68.64741231
Male,66.37841132
Male,69.07217688
Male,68.85868023
Male,72.2895961
Male,65.4897624
Male,70.63945057
Male,71.95918775
Male,71.05324896
Male,69.78016415
Male,69.4312592
Male,72.31126088
Male,65.80991193
Male,65.91497066
Male,70.64519081
Male,65.23410167
Male,70.1969204
Male,64.0683621
Male,66.81925072
Male,74.11230421
Male,69.00153742
Male,69.99666269
Male,67.46777075
Male,74.44660762
Male,70.11909775
Male,68.78631637
Male,67.72724957
Male,70.83987238
Male,70.33271525
Male,69.47740992
Male,70.96726656
Male,64.14422174
Male,70.66469951
Male,69.49152342
Male,68.48916396
Male,66.93373779
Male,66.85719376
Male,69.86143908
Male,66.6952964
Male,70.56722389
Male,64.3285802
